NewCreditCustomer,VerificationType,LanguageCode,Age,Gender,Country,Amount,Interest,LoanDuration,MonthlyPayment,UseOfLoan,Education,MaritalStatus,NrOfDependants,EmploymentStatus,EmploymentDurationCurrentEmployer,EmploymentPosition,WorkExperience,OccupationArea,HomeOwnershipType,IncomeFromPrincipalEmployer,IncomeFromPension,IncomeFromFamilyAllowance,IncomeFromSocialWelfare,IncomeFromLeavePay,IncomeFromChildSupport,IncomeOther,IncomeTotal,ExistingLiabilities,LiabilitiesTotal,RefinanceLiabilities,DebtToIncome,FreeCash,AmountOfPreviousLoansBeforeLoan,PreviousRepaymentsBeforeLoan,PreviousEarlyRepaymentsBefoleLoan,PreviousEarlyRepaymentsCountBeforeLoan,Defaulted
1,4.0,4,51,0.0,2,7400.0,25.0,48,0.0,0,3.0,3.0,1,3.0,6,,2,12.0,3.0,1752.0,0.0,0.0,0,0,0,0.0,1752.0,16,1525.0,5,41.72,610.0,0.0,0.0,0.0,0.0,0
1,4.0,1,32,0.0,0,5000.0,33.0,60,0.0,0,4.0,3.0,0,3.0,3,,4,9.0,3.0,666.0,0.0,0.0,0,0,0,0.0,666.0,6,210.0,0,37.24,285.0,0.0,0.0,0.0,0.0,0
1,1.0,1,30,1.0,0,1060.0,29.75,12,106.73,2,4.0,3.0,1,3.0,3,,2,1.0,2.0,650.0,0.0,0.0,0,0,0,0.0,650.0,1,250.0,0,16.42,293.27,0.0,0.0,0.0,0.0,0
1,4.0,6,25,1.0,1,2500.0,31.12,60,89.9,7,2.0,3.0,0,3.0,6,,3,1.0,2.0,1144.0,0.0,0.0,0,0,0,0.0,1144.0,2,550.0,0,25.34,504.1,0.0,0.0,0.0,0.0,1
1,1.0,6,23,0.0,1,1000.0,24.7,48,36.32,8,3.0,3.0,0,3.0,3,,3,17.0,2.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,1,360.0,0,3.03,803.68,0.0,0.0,5000.0,1.0,1
1,4.0,4,33,0.0,2,5315.0,38.95,60,219.98,2,3.0,1.0,1,3.0,3,,2,1.0,6.0,1639.0,0.0,0.0,0,0,0,0.0,1639.0,8,1377.31,0,64.51,41.71,0.0,0.0,0.0,0.0,1
0,3.0,1,33,0.0,0,4000.0,17.03,60,110.8,5,5.0,4.0,0,3.0,0,,3,15.0,8.0,2148.0,0.0,0.0,0,0,0,0.0,2148.0,11,1950.21,0,21.51,86.99,1000.0,119.73,0.0,0.0,1
1,1.0,6,26,2.0,1,1300.0,177.87,48,402.9,7,4.0,2.0,0,3.0,4,,2,1.0,1.0,900.0,0.0,0.0,0,0,0,0.0,900.0,3,470.0,0,58.1,27.1,0.0,0.0,0.0,0.0,1
1,1.0,6,41,2.0,1,2125.0,189.21,60,342.19,7,5.0,1.0,0,2.0,3,,3,1.0,3.0,890.0,0.0,0.0,0,0,0,0.0,890.0,4,522.98,0,57.88,24.83,0.0,0.0,0.0,0.0,1
1,4.0,4,22,0.0,2,2140.0,89.29,36,311.8,0,3.0,2.0,0,3.0,3,,2,8.0,4.0,1667.0,0.0,0.0,0,0,0,0.0,1667.0,8,1329.51,0,68.46,25.69,0.0,0.0,0.0,0.0,1
1,4.0,9,44,1.0,3,500.0,28.0,24,0.0,0,4.0,3.0,0,3.0,0,,5,16.0,1.0,361.0,0.0,0.0,0,0,0,0.0,361.0,2,250.0,1,7.48,194.0,0.0,0.0,0.0,0.0,1
1,1.0,1,47,0.0,0,1500.0,24.47,36,64.22,2,3.0,2.0,1,3.0,4,,5,6.0,1.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,2,665.0,0,18.61,770.78,0.0,0.0,0.0,0.0,0
1,4.0,1,33,0.0,0,2125.0,28.2,60,67.68,7,2.0,3.0,1,3.0,2,,0,1.0,3.0,824.0,0.0,0.0,0,0,0,0.0,824.0,4,385.0,0,24.6,371.32,0.0,0.0,0.0,0.0,0
0,4.0,6,36,1.0,1,1300.0,29.0,60,0.0,7,3.0,3.0,0,2.0,4,,0,1.0,2.0,700.0,0.0,0.0,0,0,0,0.0,700.0,4,382.0,0,20.0,272.0,1500.0,315.99,0.0,0.0,1
1,4.0,4,24,0.0,2,5845.0,28.71,60,197.17,0,2.0,3.0,0,3.0,3,,2,1.0,4.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,8,1537.0,1,65.61,15.83,0.0,0.0,0.0,0.0,1
1,4.0,6,35,1.0,1,2000.0,20.0,18,129.69129099251387,2,5.0,3.0,0,3.0,4,,0,1.0,2.0,815.0,392.0,0.0,0,0,0,0.0,1207.0,4,217.0,0,14.25,860.0,0.0,0.0,0.0,0.0,0
1,4.0,1,22,0.0,0,600.0,25.0,24,129.69129099251387,0,4.0,3.0,0,3.0,0,,3,1.0,2.0,390.0,0.0,0.0,0,0,0,0.0,390.0,3,142.0,2,8.21,216.0,0.0,0.0,0.0,0.0,0
0,4.0,1,23,1.0,0,1000.0,30.0,36,129.69129099251387,4,4.0,2.0,0,3.0,2,,4,17.0,2.0,507.0,0.0,0.0,0,0,0,90.0,597.0,3,234.0,0,46.23,321.0,1200.0,412.93,0.0,0.0,0
1,4.0,6,40,0.0,1,4000.0,24.0,36,0.0,6,5.0,3.0,0,3.0,5,,1,1.0,2.0,1262.0,0.0,0.0,0,0,0,0.0,1262.0,5,378.0,0,26.7,727.0,0.0,0.0,0.0,0.0,1
0,4.0,1,32,1.0,0,450.0,28.0,24,129.69129099251387,8,4.0,3.0,1,3.0,2,,3,7.0,2.0,302.0,0.0,19.0,80,0,0,0.0,401.0,5,73.0,1,7.23,329.0,100.0,110.78,0.0,0.0,0
1,4.0,1,40,0.0,0,5000.0,16.44,60,145.69,3,5.0,1.0,3,5.0,0,,1,8.0,8.0,0.0,0.0,0.0,0,0,0,1000.0,1000.0,2,840.0,0,14.57,14.31,0.0,0.0,0.0,0.0,1
0,1.0,4,39,0.0,2,3190.0,25.21,60,100.93,0,3.0,3.0,0,3.0,3,,1,6.0,9.0,2300.0,0.0,0.0,0,0,0,0.0,2300.0,6,1458.35,0,22.36,740.72,3000.0,383.43,3000.0,1.0,1
1,4.0,1,30,1.0,0,1590.0,35.48,48,65.88,5,5.0,1.0,1,3.0,3,,3,16.0,1.0,325.0,0.0,50.0,0,0,0,75.0,450.0,6,704.0,3,43.97,2.12,0.0,0.0,0.0,0.0,1
1,3.0,4,39,0.0,2,1400.0,34.27,60,53.7,0,3.0,1.0,1,3.0,5,,1,7.0,4.0,2523.0,0.0,0.0,0,0,0,0.0,2523.0,2,956.0,0,10.06,1513.3,0.0,0.0,0.0,0.0,1
1,3.0,4,38,0.0,2,2000.0,31.0,60,0.0,7,2.0,1.0,1,3.0,0,,1,1.0,1.0,1575.0,0.0,100.0,0,0,0,0.0,1675.0,2,1052.0,0,36.78,557.06,0.0,0.0,0.0,0.0,1
1,4.0,1,27,0.0,0,1000.0,30.0,24,129.69129099251387,6,5.0,2.0,0,3.0,0,,3,19.0,8.0,1533.0,0.0,0.0,0,0,0,0.0,1533.0,4,938.0,3,3.65,539.0,0.0,0.0,0.0,0.0,0
0,1.0,1,59,1.0,0,1590.0,12.84,36,58.75,0,4.0,1.0,0,3.0,0,,3,1.0,1.0,595.0,168.0,0.0,0,0,0,0.0,763.0,6,695.21,0,66.05,9.04,4780.0,895.12,0.0,0.0,1
0,1.0,4,28,1.0,2,5965.0,32.65,60,227.44,0,5.0,2.0,0,3.0,3,,2,1.0,3.0,1764.0,0.0,0.0,0,0,0,0.0,1764.0,6,1070.34,0,43.58,466.22,4500.0,532.94,0.0,0.0,1
1,4.0,1,34,1.0,0,8485.0,20.0,60,0.0,0,5.0,1.0,3,3.0,0,,0,17.0,1.0,0.0,0.0,38.0,0,950,139,0.0,1127.0,8,998.0,2,28.13,405.0,0.0,0.0,0.0,0.0,0
1,1.0,4,41,1.0,2,2125.0,42.34,60,88.63,2,3.0,3.0,3,3.0,2,,4,8.0,3.0,1823.0,0.0,0.0,0,0,0,0.0,1823.0,2,643.0,0,10.18,1091.37,0.0,0.0,0.0,0.0,1
1,4.0,4,22,1.0,2,2125.0,49.34,18,176.47,7,3.0,2.0,0,3.0,1,,2,8.0,4.0,1600.0,0.0,0.0,0,0,0,0.0,1600.0,11,1656.08,2,67.22,24.42,0.0,0.0,0.0,0.0,1
1,3.0,4,55,0.0,2,5315.0,28.26,60,177.84,1,3.0,1.0,0,3.0,0,,5,3.0,8.0,2537.0,0.0,0.0,0,0,0,0.0,2537.0,4,1746.0,0,26.72,613.16,0.0,0.0,0.0,0.0,0
1,1.0,4,36,0.0,2,3000.0,34.0,60,113.31,7,5.0,2.0,0,3.0,6,,0,9.0,4.0,3000.0,0.0,0.0,0,0,0,450.0,3450.0,2,1385.0,0,3.28,1951.69,0.0,0.0,0.0,0.0,1
1,3.0,1,38,0.0,0,1000.0,32.0,60,37.34,2,4.0,4.0,1,3.0,2,,1,7.0,2.0,447.0,0.0,0.0,0,0,0,0.0,447.0,1,250.0,0,8.35,159.66,0.0,0.0,0.0,0.0,1
0,3.0,4,41,0.0,2,4385.0,25.59,60,237.48,7,3.0,4.0,0,3.0,4,,1,8.0,3.0,2300.0,0.0,0.0,0,0,0,0.0,2300.0,3,974.52,0,22.7,1088.0,2785.0,374.26,0.0,0.0,1
1,4.0,1,39,1.0,0,3500.0,32.0,60,0.0,7,2.0,1.0,4,3.0,3,,4,19.0,7.0,531.0,0.0,122.0,0,0,0,0.0,653.0,6,158.0,0,23.12,377.0,0.0,0.0,0.0,0.0,1
1,4.0,4,42,0.0,2,3185.0,34.39,12,328.04,2,3.0,3.0,0,3.0,2,,2,6.0,3.0,253.0,1092.0,0.0,900,0,0,0.0,2715.0,10,1987.87,0,55.32,399.09,0.0,0.0,0.0,0.0,1
1,1.0,1,48,1.0,0,530.0,28.76,36,23.29,2,3.0,4.0,1,3.0,0,,1,18.0,1.0,1500.0,0.0,64.0,0,0,0,500.0,2064.0,20,1668.0,0,51.95,372.71,0.0,0.0,0.0,0.0,0
0,1.0,4,39,0.0,2,7440.0,34.47,60,286.33,7,5.0,2.0,0,3.0,5,,1,6.0,8.0,2115.0,0.0,0.0,0,0,0,0.0,2115.0,3,1166.99,0,19.83,661.68,3190.0,727.01,0.0,0.0,0
1,1.0,1,33,1.0,0,700.0,34.0,3,129.69129099251387,7,5.0,3.0,1,3.0,0,,0,1.0,1.0,2000.0,0.0,0.0,0,0,0,0.0,2000.0,1,600.0,0,12.35,1154.0,0.0,0.0,0.0,0.0,0
1,1.0,1,31,0.0,0,500.0,34.0,36,23.8,2,4.0,4.0,0,5.0,1,,0,13.0,4.0,600.0,0.0,0.0,0,0,0,0.0,600.0,1,250.0,0,3.97,326.2,0.0,0.0,0.0,0.0,0
0,4.0,6,50,1.0,1,2125.0,45.87,36,116.72,8,4.0,3.0,0,3.0,4,,1,11.0,2.0,1600.0,0.0,0.0,0,0,0,0.0,1600.0,12,1800.61,2,67.83,34.67,9800.0,10272.15,9800.0,1.0,1
0,1.0,6,47,0.0,1,1585.0,56.13,24,192.17,2,4.0,1.0,4,4.0,0,,5,5.0,4.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,2,499.75,0,16.13,808.08,500.0,248.11,0.0,0.0,1
1,3.0,4,48,1.0,2,3190.0,33.45,60,116.98,6,4.0,1.0,1,3.0,6,,5,8.0,8.0,1863.0,0.0,95.0,0,0,0,0.0,1958.0,4,1187.0,0,13.64,654.02,0.0,0.0,0.0,0.0,1
0,4.0,1,24,1.0,0,3190.0,24.61,60,99.81,2,4.0,1.0,3,2.0,3,,4,1.0,1.0,297.0,0.0,147.0,0,232,0,0.0,676.0,6,425.16,1,34.02,196.03,3000.0,672.0,0.0,0.0,1
0,3.0,4,50,1.0,2,1590.0,26.85,60,51.86,7,3.0,4.0,0,3.0,0,,5,1.0,3.0,1700.0,0.0,0.0,0,0,0,0.0,1700.0,6,1009.77,0,32.45,638.37,8750.0,3716.79,4500.0,2.0,1
1,4.0,4,49,1.0,2,5000.0,26.0,60,0.0,0,2.0,3.0,0,3.0,0,,5,1.0,4.0,1800.0,0.0,0.0,0,0,0,0.0,1800.0,4,1246.0,2,17.56,944.3,0.0,0.0,0.0,0.0,1
1,4.0,1,46,1.0,0,5000.0,29.0,60,173.29,2,5.0,2.0,0,3.0,3,,5,16.0,1.0,890.0,0.0,19.0,0,0,0,0.0,909.0,2,442.0,0,19.06,293.71,0.0,0.0,0.0,0.0,0
0,3.0,4,60,0.0,2,1590.0,20.52,60,46.04,2,3.0,1.0,0,6.0,0,,5,6.0,3.0,0.0,2500.0,0.0,0,0,0,0.0,2500.0,7,1125.45,0,16.86,1328.51,9925.0,3231.49,2000.0,1.0,0
1,4.0,1,58,1.0,0,1200.0,28.0,12,129.69129099251387,0,4.0,4.0,0,3.0,6,,2,14.0,2.0,1250.0,0.0,0.0,0,0,0,64.0,1314.0,9,649.0,1,37.75,661.0,0.0,0.0,0.0,0.0,0
0,1.0,4,51,1.0,2,3190.0,19.91,60,90.63,0,2.0,2.0,0,3.0,5,,5,7.0,8.0,2354.0,0.0,0.0,0,0,0,0.0,2354.0,8,2177.78,0,59.28,85.59,3150.0,683.22,0.0,0.0,1
1,4.0,1,24,0.0,0,1060.0,17.37,36,41.52,7,4.0,3.0,0,3.0,3,,2,7.0,3.0,655.0,0.0,0.0,0,0,0,0.0,655.0,7,722.0,1,58.55,21.48,0.0,0.0,0.0,0.0,1
1,1.0,1,44,0.0,0,2335.0,40.37,36,117.9,6,2.0,1.0,1,3.0,2,,3,3.0,8.0,525.0,210.0,50.0,0,0,0,0.0,785.0,2,439.0,0,15.02,228.1,0.0,0.0,0.0,0.0,0
0,4.0,1,36,0.0,0,2125.0,33.17,36,101.02,2,4.0,3.0,0,3.0,6,,2,3.0,2.0,850.0,0.0,0.0,0,0,0,0.0,850.0,5,507.0,0,41.53,241.98,1600.0,1868.01,500.0,1.0,1
1,3.0,4,36,0.0,2,1000.0,32.0,36,48.14,7,2.0,1.0,4,3.0,6,,3,17.0,1.0,1680.0,0.0,220.0,0,0,0,0.0,1900.0,6,1848.0,0,39.8,3.86,0.0,0.0,0.0,0.0,1
1,4.0,6,21,1.0,1,4500.0,20.0,36,129.69129099251387,0,4.0,4.0,1,3.0,3,,3,9.0,2.0,844.0,0.0,0.0,0,0,0,0.0,844.0,7,407.0,5,19.79,609.0,0.0,0.0,0.0,0.0,0
1,4.0,1,36,1.0,0,3500.0,33.0,60,0.0,6,2.0,2.0,4,3.0,0,,4,19.0,2.0,447.0,0.0,134.0,0,0,0,150.0,731.0,5,189.0,1,26.81,470.0,0.0,0.0,0.0,0.0,0
1,4.0,9,48,0.0,3,5200.0,29.0,48,129.69129099251387,0,3.0,1.0,0,3.0,5,,5,5.0,7.0,520.0,0.0,0.0,0,0,0,0.0,520.0,5,191.0,3,35.38,261.0,0.0,0.0,0.0,0.0,0
1,4.0,1,34,0.0,0,5000.0,28.0,24,129.69129099251387,7,4.0,2.0,1,5.0,0,,3,7.0,8.0,1322.0,0.0,0.0,0,0,0,0.0,1322.0,6,576.0,0,29.27,472.0,0.0,0.0,0.0,0.0,0
0,4.0,1,59,1.0,0,1000.0,26.0,48,129.69129099251387,7,4.0,4.0,0,3.0,1,,1,16.0,2.0,495.0,321.0,0.0,0,0,0,0.0,816.0,3,793.27,1,9.47,489.01,1150.0,242.06,0.0,0.0,0
0,1.0,1,64,1.0,0,955.0,17.13,60,25.87,2,4.0,5.0,0,6.0,0,,1,19.0,1.0,170.0,269.0,0.0,0,0,0,0.0,439.0,3,355.46,0,29.92,57.67,3790.0,798.25,500.0,1.0,0
0,3.0,4,64,0.0,2,2125.0,21.06,60,62.16,8,5.0,2.0,0,6.0,0,,5,5.0,1.0,0.0,1360.0,0.0,0,0,0,0.0,1360.0,5,1000.14,1,38.7,333.7,3000.0,297.45,0.0,0.0,1
1,4.0,1,23,1.0,0,2075.0,42.5,60,248.95,8,3.0,3.0,0,3.0,4,,2,14.0,3.0,760.0,0.0,0.0,0,0,0,0.0,760.0,1,250.0,0,32.76,261.05,0.0,0.0,0.0,0.0,1
1,4.0,4,60,0.0,2,3185.0,32.6,36,150.4,0,3.0,1.0,0,6.0,0,,5,6.0,1.0,0.0,1611.0,0.0,0,0,0,0.0,1611.0,12,1834.3,6,45.52,7.68,0.0,0.0,0.0,0.0,1
1,4.0,3,23,0.0,0,5590.0,35.89,60,280.41,6,3.0,3.0,0,3.0,3,,2,1.0,3.0,960.0,0.0,0.0,0,0,0,0.0,960.0,1,288.0,0,29.21,391.59,0.0,0.0,0.0,0.0,1
1,4.0,1,53,1.0,0,500.0,35.38,24,31.03,2,4.0,3.0,0,3.0,6,,5,3.0,1.0,400.0,158.0,0.0,0,0,0,0.0,558.0,2,350.0,0,5.56,176.97,0.0,0.0,0.0,0.0,0
1,4.0,1,34,1.0,0,1000.0,30.0,60,129.69129099251387,7,5.0,2.0,1,3.0,5,,3,19.0,8.0,476.0,0.0,0.0,0,0,0,0.0,476.0,7,276.0,0,16.6,176.0,0.0,0.0,0.0,0.0,0
1,1.0,6,26,0.0,1,500.0,35.31,3,178.24,7,2.0,3.0,0,3.0,0,,3,1.0,1.0,4200.0,0.0,0.0,0,0,0,0.0,4200.0,1,1260.0,0,4.24,2761.76,0.0,0.0,0.0,0.0,0
1,3.0,6,33,0.0,1,1685.0,73.73,48,205.5,7,1.0,3.0,0,3.0,0,,1,1.0,2.0,1400.0,0.0,0.0,0,0,0,0.0,1400.0,4,775.0,0,40.04,419.5,0.0,0.0,0.0,0.0,0
0,1.0,6,30,0.0,1,1500.0,31.12,60,54.56,7,4.0,3.0,0,3.0,2,,2,10.0,2.0,1180.0,0.0,0.0,0,0,0,0.0,1180.0,2,538.43,0,20.25,587.01,3000.0,1180.65,0.0,0.0,0
1,3.0,6,24,0.0,1,3015.0,31.12,60,149.65,8,3.0,3.0,0,3.0,2,,2,1.0,3.0,1104.0,0.0,0.0,0,0,0,0.0,1104.0,1,350.0,0,13.56,604.35,0.0,0.0,0.0,0.0,1
1,1.0,1,30,0.0,0,2000.0,29.25,60,70.46,2,5.0,2.0,0,3.0,6,,0,7.0,7.0,850.0,0.0,0.0,0,0,0,0.0,850.0,2,289.0,0,12.29,490.54,0.0,0.0,2000.0,1.0,1
1,3.0,1,26,0.0,0,1300.0,32.0,36,129.69129099251387,6,4.0,2.0,1,3.0,4,,3,7.0,8.0,650.0,0.0,0.0,0,0,0,0.0,650.0,3,466.0,0,12.15,134.0,0.0,0.0,0.0,0.0,0
1,1.0,6,56,0.0,1,1590.0,83.72,48,118.91,7,2.0,4.0,0,3.0,0,,2,1.0,1.0,1500.0,0.0,0.0,0,0,0,0.0,1500.0,2,810.0,0,31.93,571.09,0.0,0.0,0.0,0.0,1
1,1.0,6,36,1.0,1,2125.0,31.12,60,74.82,7,3.0,3.0,1,3.0,4,,3,9.0,2.0,700.0,0.0,0.0,0,0,0,0.0,700.0,1,350.0,0,10.69,275.18,0.0,0.0,0.0,0.0,1
1,4.0,1,26,1.0,0,530.0,35.48,12,54.25,7,2.0,2.0,4,3.0,2,,4,3.0,3.0,400.0,0.0,257.0,69,0,0,0.0,726.0,5,607.0,0,56.65,64.75,0.0,0.0,0.0,0.0,1
1,1.0,6,31,0.0,1,500.0,48.66,12,55.12,4,3.0,3.0,0,3.0,3,,3,10.0,2.0,910.0,0.0,0.0,0,0,0,0.0,910.0,1,350.0,0,6.06,504.88,0.0,0.0,0.0,0.0,0
1,4.0,4,21,1.0,2,3505.0,40.96,24,227.97,0,3.0,3.0,0,2.0,2,,3,1.0,4.0,1086.0,0.0,0.0,0,0,0,0.0,1086.0,10,933.0,1,51.65,25.03,0.0,0.0,0.0,0.0,0
1,1.0,6,38,2.0,1,4250.0,151.3,36,557.58,2,5.0,1.0,0,4.0,0,,1,1.0,1.0,3000.0,0.0,0.0,0,0,0,0.0,3000.0,2,1500.0,0,38.59,942.42,0.0,0.0,0.0,0.0,1
1,1.0,6,46,0.0,1,1000.0,35.31,3,356.47,5,5.0,3.0,0,4.0,0,,0,16.0,1.0,1570.0,0.0,0.0,0,0,0,0.0,1570.0,6,1034.0,0,58.56,179.53,0.0,0.0,800.0,1.0,0
1,1.0,6,35,0.0,1,1000.0,40.4,60,42.35,8,4.0,1.0,1,3.0,3,,3,10.0,7.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,350.0,0,3.85,707.65,0.0,0.0,1000.0,1.0,1
1,4.0,6,21,1.0,1,4000.0,26.0,60,131.43,8,3.0,3.0,0,3.0,3,,2,10.0,2.0,1022.0,0.0,0.0,0,0,0,0.0,1022.0,4,455.0,0,23.13,435.57,0.0,0.0,0.0,0.0,1
1,3.0,6,27,0.0,1,500.0,32.0,36,129.69129099251387,7,4.0,1.0,0,2.0,2,,4,1.0,2.0,700.0,0.0,0.0,0,0,0,0.0,700.0,2,508.0,0,25.71,170.0,0.0,0.0,0.0,0.0,0
0,4.0,1,23,1.0,0,1485.0,19.07,18,100.46,0,2.0,3.0,1,3.0,3,,4,17.0,3.0,355.0,248.0,69.0,44,0,0,0.0,716.0,12,679.95,1,60.67,31.59,2655.0,1764.7,0.0,0.0,1
1,3.0,1,30,0.0,0,635.0,19.58,3,219.99,2,3.0,3.0,0,3.0,0,,3,3.0,4.0,1417.0,0.0,0.0,0,0,0,0.0,1417.0,2,621.0,0,29.36,576.01,0.0,0.0,0.0,0.0,0
0,1.0,4,64,0.0,2,5740.0,19.41,36,230.72,0,2.0,4.0,0,6.0,0,,5,1.0,4.0,0.0,1500.0,0.0,62,0,0,0.0,1562.0,7,1598.14,2,56.65,177.14,4780.0,887.99,0.0,0.0,1
1,3.0,6,42,0.0,1,2000.0,31.0,60,0.0,0,3.0,4.0,0,6.0,0,,1,-1.0,6.0,0.0,672.0,0.0,365,0,0,0.0,1037.0,2,450.0,1,6.36,621.06,0.0,0.0,0.0,0.0,1
0,4.0,1,37,0.0,0,1800.0,12.0,12,0.0,7,4.0,3.0,0,3.0,4,,1,3.0,7.0,1800.0,0.0,0.0,0,0,0,0.0,1800.0,6,1020.0,0,65.56,620.0,4000.0,3599.41,0.0,0.0,1
0,3.0,6,24,0.0,1,1270.0,31.12,18,294.26,4,4.0,3.0,0,3.0,6,,3,1.0,2.0,1225.0,0.0,0.0,0,0,0,0.0,1225.0,4,674.28,0,49.11,256.46,2210.0,464.38,0.0,0.0,1
0,3.0,4,22,1.0,2,460.0,52.31,12,560.58,4,3.0,2.0,1,3.0,3,,2,7.0,5.0,1626.0,0.0,94.0,0,0,0,0.0,1720.0,10,1098.0,0,66.43,61.42,0.0,0.0,5195.0,2.0,1
1,4.0,1,21,0.0,0,3000.0,28.0,36,129.69129099251387,0,2.0,3.0,1,3.0,2,,3,1.0,1.0,628.0,0.0,0.0,0,0,0,0.0,628.0,5,190.0,3,19.75,314.0,600.0,613.27,0.0,0.0,0
1,3.0,6,32,0.0,1,445.0,57.09,18,436.33,8,4.0,3.0,0,3.0,3,,3,6.0,2.0,1100.0,0.0,0.0,0,0,0,0.0,1100.0,1,350.0,0,39.67,313.67,0.0,0.0,0.0,0.0,1
1,4.0,4,65,1.0,2,2125.0,28.08,36,95.07,2,4.0,3.0,0,6.0,3,,5,14.0,5.0,0.0,976.0,0.0,129,0,0,0.0,1105.0,7,988.76,0,52.84,21.17,0.0,0.0,0.0,0.0,1
0,1.0,1,49,0.0,0,2000.0,52.22,60,101.02,7,5.0,3.0,0,3.0,5,,5,16.0,1.0,850.0,0.0,0.0,0,0,0,0.0,850.0,3,435.82,0,32.69,313.16,3900.0,1582.06,0.0,0.0,1
1,1.0,1,35,0.0,0,800.0,34.0,36,38.07,2,3.0,1.0,5,3.0,3,,4,1.0,1.0,630.0,0.0,0.0,0,0,0,0.0,630.0,1,250.0,0,6.04,341.93,600.0,642.7,0.0,0.0,0
0,1.0,1,35,0.0,0,2560.0,26.11,60,307.73,5,4.0,2.0,0,3.0,4,,1,7.0,1.0,1000.0,0.0,0.0,0,0,0,0.0,1000.0,4,434.82,0,44.26,257.45,3060.0,2446.56,0.0,0.0,0
1,4.0,1,37,0.0,0,10000.0,28.0,36,129.69129099251387,0,4.0,1.0,3,3.0,0,,3,18.0,7.0,1616.0,0.0,0.0,0,0,0,1131.0,2747.0,15,1632.0,2,20.53,1170.0,0.0,0.0,0.0,0.0,0
1,2.0,6,29,2.0,1,1100.0,41.0,9,129.69129099251387,0,4.0,3.0,0,2.0,6,,3,1.0,2.0,350.0,0.0,0.0,0,0,0,290.0,640.0,3,100.0,2,22.97,393.0,0.0,0.0,0.0,0.0,0
0,1.0,1,36,0.0,0,955.0,33.56,48,39.57,7,4.0,3.0,1,3.0,6,,3,10.0,9.0,1636.0,0.0,50.0,0,0,0,0.0,1686.0,4,1350.0,0,31.71,296.43,5315.0,1482.1,0.0,0.0,0
0,4.0,6,32,1.0,1,3100.0,50.09,36,305.62,2,5.0,3.0,1,3.0,0,,0,15.0,3.0,1887.0,0.0,0.0,0,0,0,0.0,1887.0,7,1440.61,0,62.55,140.77,4985.0,6129.48,0.0,0.0,1
1,4.0,6,50,0.0,1,10000.0,28.0,60,0.0,7,4.0,1.0,3,3.0,0,,5,14.0,1.0,1281.0,0.0,0.0,0,0,0,360.0,1641.0,8,382.0,2,21.51,1008.0,0.0,0.0,0.0,0.0,1
1,4.0,6,26,2.0,1,635.0,58.98,18,55.34,7,2.0,3.0,0,3.0,0,,3,6.0,2.0,750.0,0.0,0.0,0,0,0,0.0,750.0,4,786.0,1,52.18,8.66,0.0,0.0,0.0,0.0,0
1,3.0,6,36,0.0,1,2000.0,31.0,24,0.0,7,1.0,1.0,4,3.0,0,,1,8.0,2.0,1026.0,0.0,0.0,0,0,0,0.0,1026.0,2,450.0,0,20.76,463.14,0.0,0.0,0.0,0.0,1
1,4.0,2,36,0.0,0,530.0,17.65,3,183.03,0,5.0,3.0,0,3.0,2,,0,1.0,1.0,1053.0,0.0,0.0,0,0,0,150.0,1203.0,1,360.0,0,15.21,659.97,0.0,0.0,0.0,0.0,0
1,4.0,3,23,1.0,0,4720.0,38.39,60,232.96,7,2.0,2.0,1,3.0,2,,3,1.0,2.0,410.0,0.0,85.0,0,0,0,0.0,495.0,5,449.0,4,47.06,12.04,0.0,0.0,0.0,0.0,1
1,4.0,1,59,0.0,0,1100.0,29.0,24,0.0,7,2.0,5.0,0,6.0,5,,4,1.0,1.0,0.0,249.0,53.0,0,0,0,0.0,302.0,2,53.0,1,20.2,216.0,0.0,0.0,0.0,0.0,1
1,3.0,4,37,0.0,2,500.0,27.98,36,22.35,7,4.0,2.0,1,3.0,0,,1,8.0,8.0,2909.0,0.0,95.0,0,0,0,0.0,3004.0,2,1626.0,0,0.74,1355.65,0.0,0.0,0.0,0.0,1
0,1.0,2,32,0.0,0,4250.0,26.22,48,158.0,2,4.0,3.0,0,3.0,4,,0,6.0,1.0,2100.0,0.0,0.0,0,0,0,0.0,2100.0,2,855.0,0,18.24,1087.0,0.0,0.0,0.0,0.0,0
1,3.0,6,34,1.0,1,2985.0,31.0,60,0.0,2,3.0,2.0,1,3.0,3,,4,14.0,1.0,1375.0,0.0,0.0,0,0,0,0.0,1375.0,2,710.0,0,7.2,566.0,0.0,0.0,0.0,0.0,1
1,3.0,1,31,0.0,0,3000.0,23.81,36,127.4,2,4.0,2.0,1,3.0,0,,0,15.0,1.0,770.0,0.0,45.0,0,0,0,0.0,815.0,2,420.0,0,15.63,267.6,0.0,0.0,0.0,0.0,1
1,4.0,1,23,0.0,0,2000.0,33.0,36,129.69129099251387,2,4.0,2.0,1,3.0,2,,2,6.0,2.0,1200.0,0.0,0.0,0,0,0,0.0,1200.0,2,218.0,0,17.67,888.0,2500.0,221.95,0.0,0.0,0
